# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
2.966666666666666785e+00,1.600000000000000000e+02,4.000000000000000000e+01,1.600727048854262193e+02,3.956909622647781077e+01,1.600631204485469254e+02,3.962590080012037674e+01
3.000000000000000000e+00,1.610000000000000000e+02,3.900000000000000000e+01,1.610322055697360497e+02,3.898234105734783839e+01,1.610279608497030495e+02,3.898466852021378770e+01
3.033333333333333215e+00,1.620000000000000000e+02,3.800000000000000000e+01,1.619943609141200227e+02,3.835708098323817694e+01,1.619951040304194692e+02,3.831002500563532465e+01
3.066666666666666430e+00,1.630000000000000000e+02,3.800000000000000000e+01,1.629591665448837148e+02,3.769487022187117020e+01,1.629645468557236825e+02,3.773507482978854455e+01
3.100000000000000089e+00,1.640000000000000000e+02,3.700000000000000000e+01,1.639266066025515443e+02,3.713850051705360755e+01,1.639362760756458499e+02,3.712025327588812473e+01
3.133333333333333304e+00,1.650000000000000000e+02,3.600000000000000000e+01,1.648966544281975075e+02,3.653816269708917730e+01,1.649102689396891037e+02,3.646726636262526711e+01
3.166666666666666519e+00,1.660000000000000000e+02,3.500000000000000000e+01,1.658692732735241293e+02,3.589583350238329729e+01,1.658864938318043869e+02,3.577782585809308102e+01
3.200000000000000178e+00,1.670000000000000000e+02,3.500000000000000000e+01,1.668444170306139540e+02,3.521349091351285665e+01,1.668649109217712692e+02,3.518536920095090892e+01
3.233333333333333393e+00,1.680000000000000000e+02,3.400000000000000000e+01,1.678220309766416847e+02,3.463429329150263669e+01,1.678454728284553426e+02,3.455074499155008283e+01
3.266666666666666607e+00,1.690000000000000000e+02,3.400000000000000000e+01,1.688020525284067901e+02,3.400887734462716594e+01,1.688281252901551852e+02,3.400770806022277526e+01
3.299999999999999822e+00,1.700000000000000000e+02,3.300000000000000000e+01,1.697844120013099598e+02,3.348075716471149832e+01,1.698128078371551624e+02,3.341743498716215299e+01
