position x1,position y1,velocity x1,velocity y1,position x2,position y2,velocity x2,velocity y2
184.0,16.73084230106008,30.000000000000007,0.6281908937328857,26.039518959569136,350.2515558785097,-24.148145657226706,-44.86285720577036
185.0,16.726569271268986,30.000000000000007,0.2948575603995524,25.23458077099491,351.76365111870206,-24.148145657226706,-45.196190539103696
186.0,16.733407352588998,30.000000000000007,-0.038475772933780905,24.429642582420684,353.2868574700055,-24.148145657226706,-45.52952387243703
187.0,16.75135654502013,30.000000000000007,-0.3718091062671142,23.624704393846457,354.82117493242004,-24.148145657226706,-45.86285720577037
188.0,16.780416848562368,30.000000000000007,-0.7051424396004475,22.81976620527223,356.3666035059457,-24.148145657226706,-46.1961905391037
189.0,16.82058826321571,30.000000000000007,-1.0384757729337808,22.014828016698004,357.9231431905825,-24.148145657226706,-46.52952387243704
190.0,16.871870788980175,30.000000000000007,-1.371809106267114,21.209889828123778,359.4907939863304,-24.148145657226706,-46.862857205770375
191.0,16.934264425855744,30.000000000000007,-1.7051424396004473,20.40495163954955,361.06955589318943,-24.148145657226706,-47.19619053910371
192.0,17.00776917384242,30.000000000000007,-2.0384757729337806,19.600013450975325,362.6594289111596,-24.148145657226706,-47.529523872437046
193.0,17.092385032940214,30.000000000000007,-2.371809106267114,18.7950752624011,364.2604130402408,-24.148145657226706,-47.86285720577038
194.0,17.188112003149115,30.000000000000007,-2.7051424396004475,17.990137073826872,365.8725082804331,-24.148145657226706,-48.19619053910372
195.0,17.294950084469136,30.000000000000007,-3.038475772933781,17.185198885252646,367.4957146317366,-24.148145657226706,-48.52952387243705
196.0,17.412899276900262,30.000000000000007,-3.3718091062671145,16.38026069667842,369.13003209415115,-24.148145657226706,-48.86285720577039
197.0,17.541959580442494,30.000000000000007,-3.705142439600448,15.575322508104193,370.77546066767684,-24.148145657226706,-49.196190539103725
198.0,17.682130995095847,30.000000000000007,-4.038475772933781,14.770384319529967,372.43200035231365,-24.148145657226706,-49.52952387243706
199.0,17.833413520860304,30.000000000000007,-4.371809106267114,13.96544613095574,374.0996511480615,-24.148145657226706,-49.862857205770396
200.0,17.995807157735868,30.000000000000007,-4.705142439600447,13.160507942381514,375.7784130549205,-24.148145657226706,-50.19619053910373
201.0,18.16931190572255,30.000000000000007,-5.03847577293378,12.355569753807288,377.46828607289063,-24.148145657226706,-50.52952387243707
202.0,18.35392776482034,30.000000000000007,-5.371809106267113,11.550631565233061,379.16927020197187,-24.148145657226706,-50.8628572057704
203.0,18.54965473502925,30.000000000000007,-5.705142439600446,10.745693376658835,380.8813654421642,-24.148145657226706,-51.19619053910374
204.0,18.756492816349265,30.000000000000007,-6.038475772933779,9.940755188084609,382.6045717934677,-24.148145657226706,-51.529523872437075
205.0,18.974442008780386,30.000000000000007,-6.371809106267112,9.135816999510382,384.3388892558823,-24.148145657226706,-51.86285720577041
206.0,19.203502312322627,30.000000000000007,-6.705142439600445,8.330878810936156,386.08431782940795,-24.148145657226706,-52.196190539103746
207.0,19.443673726975973,30.000000000000007,-7.038475772933778,7.525940622361929,387.8408575140447,-24.148145657226706,-52.52952387243708
208.0,19.694956252740425,30.000000000000007,-7.371809106267111,6.721002433787703,389.6085083097926,-24.148145657226706,-52.86285720577042
209.0,19.957349889615998,30.000000000000007,-7.705142439600444,5.916064245213477,391.38727021665164,-24.148145657226706,-53.19619053910375
210.0,20.230854637602675,30.000000000000007,-8.038475772933777,5.11112605663925,393.1771432346218,-24.148145657226706,-53.52952387243709
211.0,20.515470496700473,30.000000000000007,-8.371809106267111,4.306187868065024,394.97812736370304,-24.148145657226706,-53.862857205770425
212.0,20.811197466909377,30.000000000000007,-8.705142439600445,3.5012496794907975,396.79022260389536,-24.148145657226706,-54.19619053910376
213.0,21.118035548229386,30.000000000000007,-9.03847577293378,2.696311490916571,398.6134289551988,-24.148145657226706,-54.529523872437096
214.0,21.435984740660516,30.000000000000007,-9.371809106267113,1.8913733023423447,400.44774641761336,-24.148145657226706,-54.86285720577043
215.0,21.76504504420275,30.000000000000007,-9.705142439600447,1.0864351137681183,402.29317499113904,-24.148145657226706,-55.19619053910377
216.0,22.105216458856106,30.000000000000007,-10.038475772933781,0.2814969251938919,404.14971467577584,-24.148145657226706,-55.5295238724371
217.0,22.456498984620566,30.000000000000007,-10.371809106267115,-0.5234412633803345,406.01736547152376,-24.148145657226706,-55.86285720577044
218.0,22.818892621496133,30.000000000000007,-10.705142439600449,-1.3283794519545609,407.8961273783828,-24.148145657226706,-56.196190539103775
219.0,23.19239736948282,30.000000000000007,-11.038475772933783,-2.1333176405287873,409.7860003963529,-24.148145657226706,-56.52952387243711
220.0,23.57701322858061,30.000000000000007,-11.371809106267117,-2.9382558291030136,411.6869845254341,-24.148145657226706,-56.862857205770446
221.0,23.97274019878951,30.000000000000007,-11.70514243960045,-3.74319401767724,413.59907976562647,-24.148145657226706,-57.19619053910378
222.0,24.379578280109527,30.000000000000007,-12.038475772933785,-4.548132206251466,415.52228611692993,-24.148145657226706,-57.52952387243712
223.0,24.79752747254065,30.000000000000007,-12.371809106267118,-5.353070394825693,417.4566035793445,-24.148145657226706,-57.86285720577045
224.0,25.226587776082894,30.000000000000007,-12.705142439600452,-6.158008583399919,419.4020321528702,-24.148145657226706,-58.19619053910379
225.0,25.666759190736244,30.000000000000007,-13.038475772933786,-6.962946771974146,421.358571837507,-24.148145657226706,-58.529523872437125
